"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sku_id","source_url","style_code"
"in_stock","Puma","Caps","tchooz","31","tchooz:9115212448001",,"USD","true",,"unisex","false","PREMIUM ESS CLASSIC BB Cap","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"2597401","https://tchoozshoes.com/products/premium-ess-classic-bb-cap","does_not_exist"
"in_stock","Puma","Gloves","tchooz","27","tchooz:6596108189888",,"USD","true",,"unisex","false","Tr Ess Grip Gloves Running/Training Unisex","2026-05-22T03:00:10Z","L",,,,,,,,,,,,"4146401","https://tchoozshoes.com/products/4146401","4146401"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9045772402945","60","USD","true","20","kids","true","Puma Caven III Jr","2026-05-22T03:00:10Z","37",,,,,,,,,,,,"40623506","https://tchoozshoes.com/products/40623506","40623506"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9045772370177","50","USD","true","16.67","kids","true","Puma Smash 3.0 Hearty V Inf","2026-05-22T03:00:10Z","21","22","23","27",,,,,,,,,"40563902","https://tchoozshoes.com/products/40563902","40563902"
"in_stock","Puma","Low Boots","tchooz","123","tchooz:9045772206337","100","USD","true","18.7","men","true","Hypnotic LS 2 Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46",,,,,"40471402","https://tchoozshoes.com/products/40471402","40471402"
"in_stock","Puma","Low Boots","tchooz","195","tchooz:9045772140801",,"USD","true",,"men","false","RS Surge Men","2026-05-22T03:00:10Z","41","42","44","44.5","45","46","47",,,,,,"40291601","https://tchoozshoes.com/products/40291601","40291601"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9045771714817",,"USD","true",,"kids","false","Anzarun Lite AC+ PS","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"37200948","https://tchoozshoes.com/products/37200948","37200948"
"in_stock","Puma","Low Boots","tchooz","144","tchooz:9045771452673","115","USD","true","20.14","men","true","F1 Caven III Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46","47",,,,"30910301","https://tchoozshoes.com/products/30910301","30910301"
"in_stock","Puma","Jackets","tchooz","118","tchooz:9042769740033","95","USD","true","19.49","men","true","PUMATECH Woven Track Jacket Men","2026-05-22T03:00:10Z","S","XXL",,,,,,,,,,,"69218481","https://tchoozshoes.com/products/69218481","69218481"
"in_stock","Puma","Tees","tchooz","41","tchooz:9040762208513","35","USD","true","14.63","men","true","PUMATECH Tee Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"69218087","https://tchoozshoes.com/products/69218038","69218038"
"in_stock","Puma","Pants","tchooz","92","tchooz:9040759685377","75","USD","true","18.48","men","true","BMW MMS Ess Pants Ft Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63489401","https://tchoozshoes.com/products/63489401","63489401"
"in_stock","Puma","Pants","tchooz","128","tchooz:9040759488769","100","USD","true","21.88","men","true","BMW MMS Sportswear Sweat Pants Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63488101","https://tchoozshoes.com/products/63488101","63488101"
"in_stock","Puma","Tees","tchooz","67","tchooz:9040759030017","55","USD","true","17.91","men","true","F1 Miami Tee Men","2026-05-22T03:00:10Z","S","M",,,,,,,,,,,"63454001","https://tchoozshoes.com/products/63454001","63454001"
"in_stock","Puma","Pants","tchooz","92","tchooz:9040758898945","75","USD","true","18.48","men","true","PL ESS Pants Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"63449419","https://tchoozshoes.com/products/63449419","63449419"
"in_stock","Puma","Low Boots","tchooz","153","tchooz:9038730690817","120","USD","true","21.57","men","true","Ayro Street Men","2026-05-22T03:00:10Z","White And Black","42","44","45","46",,,,,,,,"31296501","https://tchoozshoes.com/products/31296502","31296502"
"in_stock","Puma","Backpacks","tchooz","110","tchooz:8956551168257",,"USD","true",,"unisex","false","BMW MMS PRO Backpack","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"9124101","https://tchoozshoes.com/products/9124101","9124101"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:8880434512129","35","USD","true","51.39","men","true","ESS No. 1 Logo Hoodie TR Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"68257207","https://tchoozshoes.com/products/68257207","68257207"
"in_stock","Puma","Low boots","tchooz","70","tchooz:8751719448833","55","USD","true","21.43","men","true","ATTACANTO TT Men","2026-05-22T03:00:10Z","42.5","43","44.5",,,,,,,,,,"10747812","https://tchoozshoes.com/products/10747812","10747812"
"in_stock","Puma","Tights","tchooz","41","tchooz:8689303650561","35","USD","true","14.63","women","true","ESS Logo Leggings Women","2026-05-22T03:00:10Z","XS","S","M",,,,,,,,,,"68242601","https://tchoozshoes.com/products/68242601","68242601"
"in_stock","Puma","Low Boots","tchooz","80","tchooz:9045772304641","65","USD","true","18.75","kids","true","Carina 3.0 Floral Jr","2026-05-22T03:00:10Z","36","37.5","38","38.5","39",,,,,,,,"40562401","https://tchoozshoes.com/products/40562401","40562401"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:9119011176705",,"USD","true",,"women","false","Speedcat Lux Women","2026-05-22T03:00:10Z","36","38","40",,,,,,,,,,"40819801-w","https://tchoozshoes.com/products/40819801-w","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:9119008817409",,"USD","true",,"men","false","Speedcat Lux Men","2026-05-22T03:00:10Z","41","42","43","44","46",,,,,,,,"40819801","https://tchoozshoes.com/products/40819801","40819801"
"in_stock","Puma","Tees","tchooz","58","tchooz:9115226210561","35","USD","true","39.66","men","true","BMMMS ESS Logo Tee Men","2026-05-22T03:00:10Z","XL",,,,,,,,,,,,"63235802","https://tchoozshoes.com/products/bmmms-ess-logo-tee-men","does_not_exist"
"in_stock","Adidas","Tights","tchooz","61","tchooz:9115229094145","27","USD","true","55.74","women","true","W FI 3S LEGGING A-NOT SPORTS SPECIFIC Women","2026-05-22T03:00:10Z","XS","S",,,,,,,,,,,"IW5293XX","https://tchoozshoes.com/products/w-fi-3s-legging-a-not-sports-specific-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:8282808254721",,"USD","true",,"unisex","false","Anzarun Lite AC+ PS Inf Footwear Sportstyle Kids PS Boys/Unisex","2026-05-22T03:00:10Z","28","31","32","34",,,,,,,,,"37200901","https://tchoozshoes.com/products/37200901","37200901"
"in_stock","Adidas","Tee","tchooz","144","tchooz:9117900734721","70","USD","true","51.39","men","true","Adidas INTER MIAMI IMCF JSY AWAY Football Men","2026-05-22T03:00:10Z","L","XL",,,,,,,,,,,"JE9744","https://tchoozshoes.com/products/adidas-inter-miami-imcf-jsy-away-football-men","does_not_exist"
"in_stock","Adidas","Low Boots","tchooz","121","tchooz:8933873877249","91","USD","true","24.79","men","true","GRAND COURT 2.0 Men","2026-05-22T03:00:10Z","45 1/3",,,,,,,,,,,,"gw9196","https://tchoozshoes.com/products/gw9196","GW9196"
"in_stock","On","Low Boots","tchooz","219","tchooz:9115220377857","175","USD","true","20.09","men","true","Cloudsurfer Max Men","2026-05-22T03:00:10Z","42",,,,,,,,,,,,"3MF30434287","https://tchoozshoes.com/products/cloudsurfer-max-men","does_not_exist"
"in_stock","On","Low Boots","tchooz","209","tchooz:9036979470593",,"USD","true",,"men","false","Cloudhorizon 2 Men","2026-05-22T03:00:10Z","42",,,,,,,,,,,,"3mg10541043","https://tchoozshoes.com/products/3mg10541043","3MG10541043"
"in_stock","Puma","Low Boots","tchooz","82","tchooz:9100414517505","65","USD","true","20.73","women","true","Anzarun 2 Lite SLIPTECH Women","2026-05-22T03:00:10Z","36","41",,,,,,,,,,,"40631207","https://tchoozshoes.com/products/40631207","40631207"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9045772337409",,"USD","true",,"kids","false","Puma Smash 3.0 Hearty V PS","2026-05-22T03:00:10Z","33","34","35","28","29","30","31","32",,,,,"40563802","https://tchoozshoes.com/products/40563802","40563802"
"in_stock","Puma","Low Boots","tchooz","108","tchooz:9045771550977","85","USD","true","21.3","men","true","Pounce Lite Men","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"31077813","https://tchoozshoes.com/products/31077813","31077813"
"in_stock","Puma","Pants","tchooz","64","tchooz:9040760504577",,"USD","true",,"women","false","ESS Small No. 1 Logo Sweatpants TR op Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"68245401","https://tchoozshoes.com/products/68245401","68245401"
"in_stock","Puma","Tees","tchooz","56","tchooz:9040759914753",,"USD","true",,"men","false","BMW MMS Ess Logo Tee Men","2026-05-22T03:00:10Z","S","XL",,,,,,,,,,,"63489701","https://tchoozshoes.com/products/63489701","63489701"
"in_stock","Puma","Wallets","tchooz","15","tchooz:9040757293313",,"USD","true",,"unisex","false","PUMA PHASE AOP Wallet","2026-05-22T03:00:10Z","X",,,,,,,,,,,,"5475805","https://tchoozshoes.com/products/5475805","5475805"
"in_stock","Puma","Jackets","tchooz","90","tchooz:9012612956417","65","USD","true","27.78","kids","true","Minicats Hooded Padded Jacket","2026-05-22T03:00:10Z","1-2 Years","2-3 Years","3-4 Years",,,,,,,,,,"68840234","https://tchoozshoes.com/products/68840234","68840234"
"in_stock","Puma","Hoodies","tchooz","90","tchooz:8980010238209","65","USD","true","27.78","men","true","PUMA CLASS Relaxed Pinnacle Hoodie TR Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"63301682","https://tchoozshoes.com/products/63301682","63301682"
"in_stock","Puma","Beanies","tchooz","25","tchooz:8980007977217",,"USD","true",,"kids","false","ANIMAL Mid Crown Beanie Junior","2026-05-22T03:00:10Z","Beige",,,,,,,,,,,,"2656401","https://tchoozshoes.com/products/2656401","2656401"
"in_stock","Puma","Tights","tchooz","72","tchooz:8953401114881","45","USD","true","37.5","women","true","STRONG COLORBLOCKTIGHT HW 7/8 Women","2026-05-22T03:00:10Z","L",,,,,,,,,,,,"52667996","https://tchoozshoes.com/products/52667996","52667996"
"in_stock","Puma","Jackets","tchooz","155","tchooz:8919934468353",,"USD","true",,"women","false","ESS Hooded Padded Jacket Women","2026-05-22T03:00:10Z","S",,,,,,,,,,,,"68523101","https://tchoozshoes.com/products/68523101","68523101"
"in_stock","Puma","Sweatshirts","tchooz","130","tchooz:8916741718273","80","USD","true","38.46","men","true","BMW MMS Graphic Crewneck Sweat Men","2026-05-22T03:00:10Z","L","XL","XXL",,,,,,,,,,"63259301","https://tchoozshoes.com/products/63259301","63259301"
"in_stock","Puma","Sets","tchooz","45","tchooz:8779605475585",,"USD","true",,"boys","false","ESS No1 Logo T and Shorts Set PS Boys","2026-05-22T03:00:10Z","White And Black",,,,,,,,,,,,"68524002","https://tchoozshoes.com/products/68524002","68524002"
"in_stock","Puma","Tees","tchooz","30","tchooz:9115224801537","10","USD","true","66.67","boys","true","PUMA CLASS Graphic Tee Boys","2026-05-22T03:00:10Z","5-6 Years",,,,,,,,,,,,"68581430","https://tchoozshoes.com/products/puma-class-graphic-tee-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","90","tchooz:9115230339329","20","USD","true","77.78","women","true","T7 PLAY.PARIS. Flared Leggings PRIME Women","2026-05-22T03:00:10Z","Purple",,,,,,,,,,,,"62680944","https://tchoozshoes.com/products/t7-play-paris-flared-leggings-prime-women","does_not_exist"
"in_stock","Puma","Training Balls","tchooz","35","tchooz:9115231944961",,"USD","true",,"women","false","PUMA CAGE ball Men Teamsport","2026-05-22T03:00:10Z","5",,,,,,,,,,,,"8421302","https://tchoozshoes.com/products/puma-cage-ball-men-teamsport","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","164","tchooz:9038730756353","100","USD","true","39.02","women","true","Cali Sylva Metallic Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"40548201","https://tchoozshoes.com/products/40548201","40548201"
"in_stock","Puma","Low Boots","tchooz","190","tchooz:9118996594945",,"USD","true",,"men","false","F1 Fade Nitro Men","2026-05-22T03:00:10Z","41","42","43","44","44.5","45","46","47",,,,,"30941401","https://tchoozshoes.com/products/30941401","30941401"
"in_stock","Puma","Low Boots","tchooz","149","tchooz:9045771780353","90","USD","true","39.6","women","true","Mayze Lth Wn s Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","40.5","41",,,,"38198301","https://tchoozshoes.com/products/38198301","38198301"
"in_stock","Puma","Low Boots","tchooz","87","tchooz:9130105569537","60","USD","true","31.03","men","true","Puma Shuffle Men","2026-05-22T03:00:10Z","White And Gold","White And Navy","White And Black",,,,,,,,,,"30966808","https://tchoozshoes.com/products/puma-shuffle-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9115234271489",,"USD","true",,"men","false","Puma Rickie Classic Men","2026-05-22T03:00:10Z","41","42","44","46",,,,,,,,,"39425101","https://tchoozshoes.com/products/puma-rickie-classic-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","118","tchooz:9115234009345","95","USD","true","19.49","women","true","Softride Enzo 5 Metallic Women","2026-05-22T03:00:10Z","36","39","41",,,,,,,,,,"31047309","https://tchoozshoes.com/products/softride-enzo-5-metallic-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","154","tchooz:9115233779969","105","USD","true","31.82","men","true","PWR Hybrid TR Men","2026-05-22T03:00:10Z","40.5","41","43","44","44.5","45","46","42","47","Beige","White And Black",,"31028223","https://tchoozshoes.com/products/pwr-hybrid-tr-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9115230208257","40","USD","true","33.33","unisex","true","All-Day Active AC+ PS Unisex/Boys","2026-05-22T03:00:10Z","31",,,,,,,,,,,,"38738706","https://tchoozshoes.com/products/all-day-active-ac-ps-unisex-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","145","tchooz:9115228995841","75","USD","true","48.28","men","true","Easy Rider Vintage Men","2026-05-22T03:00:10Z","44","44.5","47",,,,,,,,,,"39902810","https://tchoozshoes.com/products/easy-rider-vintage-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","31","tchooz:9115228930305","25","USD","true","19.35","women","true","ESS Logo Tee Women","2026-05-22T03:00:10Z","XS","S","L","M","Purple","White And Pink",,,,,,,"68237002","https://tchoozshoes.com/products/ess-logo-tee-women","does_not_exist"
"in_stock","Puma","Tights","tchooz","45","tchooz:9115226833153","20","USD","true","55.56","girls","true","PUMA CLASS HW Flared Leggings G Girls","2026-05-22T03:00:10Z","15-16 Years",,,,,,,,,,,,"68587018","https://tchoozshoes.com/products/puma-class-hw-flared-leggings-g-girls","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","70","tchooz:9115224998145","30","USD","true","57.14","boys","true","ULTRA 5 PLAY TT Jr Boys","2026-05-22T03:00:10Z","37",,,,,,,,,,,,"10833301","https://tchoozshoes.com/products/ultra-5-play-tt-jr-boys","does_not_exist"
"in_stock","Puma","Tights","tchooz","85","tchooz:9115223621889","35","USD","true","58.82","women","true","SHAPELUXE SEAMLESS HW FL TIGHTS Women","2026-05-22T03:00:10Z","S","Purple",,,,,,,,,,,"52436046","https://tchoozshoes.com/products/shapeluxe-seamless-hw-fl-tights-women","does_not_exist"
"in_stock","Puma","Swimwear","tchooz","42","tchooz:9115223490817",,"USD","true",,"women","false","PUMA SWIM WOMEN TRIANGLE TOP","2026-05-22T03:00:10Z","S","M",,,,,,,,,,,"100037032","https://tchoozshoes.com/products/puma-swim-women-triangle-top","does_not_exist"
"in_stock","Puma","Short","tchooz","43","tchooz:9115222475009",,"USD","true",,"men","false","M TAD ESSENTIALS 8 Knit Short Men","2026-05-22T03:00:10Z","S","M","L","XL",,,,,,,,,"52590901","https://tchoozshoes.com/products/m-tad-essentials-8-knit-short-men","does_not_exist"
"in_stock","Puma","Suits","tchooz","110","tchooz:9115219394817","90","USD","true","18.18","women","true","Poly Suit op Women","2026-05-22T03:00:10Z","XS","S","M","L",,,,,,,,,"68507565","https://tchoozshoes.com/products/poly-suit-op-women","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","72","tchooz:9115219001601","35","USD","true","51.39","women","true","ESS Small No.1 Hoodie FL (s) Women","2026-05-22T03:00:10Z","XS",,,,,,,,,,,,"68239765","https://tchoozshoes.com/products/ess-small-no-1-hoodie-fl-s-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","125","tchooz:9115218936065","75","USD","true","40","men","true","F1 Caven 2.0 Men","2026-05-22T03:00:10Z","41","42","44","44.5","45","46",,,,,,,"30907501","https://tchoozshoes.com/products/f1-caven-2-0-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","40","tchooz:9115218510081","20","USD","true","50","men","true","EVOSTRIPE Tee Men","2026-05-22T03:00:10Z","S","M","L","XL","XXL","White And Silver",,,,,,,"69218901","https://tchoozshoes.com/products/evostripe-tee-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","160","tchooz:9115218149633","95","USD","true","40.62","men","true","Cell Solar Men","2026-05-22T03:00:10Z","44","46","44.5","45",,,,,,,,,"31117504","https://tchoozshoes.com/products/cell-solar-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","95","tchooz:9115217985793","50","USD","true","47.37","women","true","BELLA DONNA L Women","2026-05-22T03:00:10Z","36","37","38",,,,,,,,,,"40267202","https://tchoozshoes.com/products/bella-donna-l-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","175","tchooz:9115217920257","105","USD","true","40","men","true","Mostro LC Prime Men","2026-05-22T03:00:10Z","Navy","41","42","43","44","44.5","45","47",,,,,"40433603","https://tchoozshoes.com/products/mostro-lc-prime-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","75","tchooz:9115216412929","60","USD","true","20","men","true","VITORIA II TT Men","2026-05-22T03:00:10Z","41","43","44","44.5","45","46",,,,,,,"10850101","https://tchoozshoes.com/products/vitoria-ii-tt-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","109","tchooz:9115215986945","75","USD","true","31.19","women","true","Disperse XT 4 Women","2026-05-22T03:00:10Z","36","37",,,,,,,,,,,"31079817","https://tchoozshoes.com/products/disperse-xt-4-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9115215757569",,"USD","true",,"men","false","Skyrocket Lite 2 Engineered Men","2026-05-22T03:00:10Z","44.5","46",,,,,,,,,,,"31233601","https://tchoozshoes.com/products/skyrocket-lite-2-engineered-men","does_not_exist"
"in_stock","Puma","Hoodies","tchooz","130","tchooz:9115214807297","90","USD","true","30.77","men","true","WARDROBE ESS Boxy Full-Zip Hoodie DK Men","2026-05-22T03:00:10Z","XXL",,,,,,,,,,,,"63206601","https://tchoozshoes.com/products/wardrobe-ess-boxy-full-zip-hoodie-dk-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","45","tchooz:9115214774529","30","USD","true","33.33","women","true","WARDROBE ESS SPORTS LEGACY II Graphic Relaxed Tee Women","2026-05-22T03:00:10Z","S","XS",,,,,,,,,,,"63215265","https://tchoozshoes.com/products/wardrobe-ess-sports-legacy-ii-graphic-relaxed-tee-women","does_not_exist"
"in_stock","Puma","Suits","tchooz","95","tchooz:9115214577921","65","USD","true","31.58","boys","true","T7 ALWAYS ON Track Suit PS","2026-05-22T03:00:10Z","4-5 Years","5-6 Years","6-7 Years",,,,,,,,,,"63377765","https://tchoozshoes.com/products/t7-always-on-track-suit-ps","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","128","tchooz:9115213889793","100","USD","true","21.88","women","true","Scend Pro 2 Women","2026-05-22T03:00:10Z","36","37","37.5","38","39","40","41",,,,,,"31077934","https://tchoozshoes.com/products/scend-pro-2-women","does_not_exist"
"in_stock","Puma","Sets","tchooz","75","tchooz:9115212972289","55","USD","true","26.67","kids","true","HELLO KITTY&FRIENDS MINICATS INF","2026-05-22T03:00:10Z","6-9 Months","12-18 Months","1-2 Years",,,,,,,,,,"63238933","https://tchoozshoes.com/products/hello-kitty-friends-minicats-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","50","tchooz:9115212251393","40","USD","true","20","kids","true","Puma Rickie Classic V Inf","2026-05-22T03:00:10Z","Navy","24","25",,,,,,,,,,"39425401","https://tchoozshoes.com/products/puma-rickie-classic-v-inf","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","113","tchooz:9115212218625","80","USD","true","29.2","women","true","Karmen II Idol Metallic Whisper Women","2026-05-22T03:00:10Z","36","37","39","40.5","41",,,,,,,,"40451801","https://tchoozshoes.com/products/karmen-ii-idol-metallic-whisper-women","does_not_exist"
"in_stock","Puma","Pants","tchooz","72","tchooz:9114713325825",,"USD","true",,"women","false","ESS Cat Comfort Wide Leg Pant TR op Women","2026-05-22T03:00:10Z","XS","S","M",,,,,,,,,,"69170301","https://tchoozshoes.com/products/69170301","69170301"
"in_stock","Puma","Low Boots","tchooz","97","tchooz:9092776558849",,"USD","true",,"women","false","Court Classic Vulc FS Platform Women","2026-05-22T03:00:10Z","36","37","37.5","38","39","41",,,,,,,"40232903","https://tchoozshoes.com/products/40232903","40232903"
"in_stock","Puma","Tops","tchooz","46","tchooz:9086756356353",,"USD","true",,"women","false","W CLOUDSPUN SLEEVELESS TANK Women","2026-05-22T03:00:10Z","Beige",,,,,,,,,,,,"52773399","https://tchoozshoes.com/products/52773399","52773399"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9086755897601","50","USD","true","23.08","kids","true","Skyrocket 2 AC+ PS","2026-05-22T03:00:10Z","28","29","30","32","33","34","35","31","32.5",,,,"31241411","https://tchoozshoes.com/products/31241409","31241409"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:9047646339329","50","USD","true","16.67","kids","true","Puma Rebound V6 Lo Jelly Heaven AC+ Inf","2026-05-22T03:00:10Z","23","25","27",,,,,,,,,,"40505901","https://tchoozshoes.com/products/40505901","40505901"
"in_stock","Puma","Suits","tchooz","128","tchooz:9040762044673","100","USD","true","21.88","women","true","Hooded Sweat Suit TR cl Women","2026-05-22T03:00:10Z","Purple","XS","S","M",,,,,,,,,"69190260","https://tchoozshoes.com/products/69190260","69190260"
"in_stock","Puma","Shorts","tchooz","51","tchooz:9040759193857","40","USD","true","21.57","women","true","WARDROBE ESS Shorts 4 TR Women","2026-05-22T03:00:10Z","S","M","L",,,,,,,,,,"63458101","https://tchoozshoes.com/products/63458101","63458101"
"in_stock","Puma","Tanks","tchooz","36","tchooz:9040757653761","30","USD","true","16.67","men","true","RUN VELOCITY TANK (POLY) Men","2026-05-22T03:00:10Z","M","XL","L","S",,,,,,,,,"52659501","https://tchoozshoes.com/products/run-velocity-tank-poly-men","does_not_exist"
"in_stock","Puma","Tanks","tchooz","46","tchooz:9040757424385","35","USD","true","23.91","women","true","W TAD ESSENTIAL 2 in 1 Tank Women","2026-05-22T03:00:10Z","XS","M","L",,,,,,,,,,"52588913","https://tchoozshoes.com/products/52588913","52588913"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9038730789121","75","USD","true","18.48","women","true","Court Lally Topcat Women","2026-05-22T03:00:10Z","36","37","37.5","38","38.5","39","40","41",,,,,"40605901","https://tchoozshoes.com/products/40605902","40605902"
"in_stock","Puma","Low Boots","tchooz","130","tchooz:9027835003137","90","USD","true","30.77","men","true","X-Cell Nova FS Men","2026-05-22T03:00:10Z","41","42","43","44","45","46","44.5","47","Black And Gray",,,,"37949511","https://tchoozshoes.com/products/37949502","37949502"
"in_stock","Puma","Low Boots","tchooz","60","tchooz:8985823969537","40","USD","true","33.33","kids","true","Puma Smash 3.0 L Glitter Velcro V PS","2026-05-22T03:00:10Z","30","31","34","29","32","33",,,,,,,"39560907","https://tchoozshoes.com/products/39560907","39560907"
"in_stock","Puma","Pants","tchooz","82","tchooz:8866982330625",,"USD","true",,"men","false","EVOSTRIPE CORE Pants Men","2026-05-22T03:00:10Z","S","XL",,,,,,,,,,,"63153301","https://tchoozshoes.com/products/63153301","63153301"
"in_stock","Puma","Low Boots","tchooz","108","tchooz:8783766421761","85","USD","true","21.3","men","true","X-Ray 3 LT Men","2026-05-22T03:00:10Z","44","White And Gray",,,,,,,,,,,"40022901","https://tchoozshoes.com/products/40022901","40022901"
"in_stock","Puma","Low Boots","tchooz","85","tchooz:8778506666241","70","USD","true","17.65","men","true","ULTRA 5 PLAY TT Men","2026-05-22T03:00:10Z","41","42","42.5","43","44","44.5","45","46",,,,,"10790502","https://tchoozshoes.com/products/10790502","10790502"
"in_stock","Puma","Low boots","tchooz","113","tchooz:8751720464641",,"USD","true",,"women","false","Karmen II Idol Women","2026-05-22T03:00:10Z","37","38","39","40","41",,,,,,,,"39746102","https://tchoozshoes.com/products/39746101","39746101"
"in_stock","Puma","Low boots","tchooz","45","tchooz:8751720268033",,"USD","true",,"men","false","Leadcat 2.0 Men","2026-05-22T03:00:10Z","Navy",,,,,,,,,,,,"38413904","https://tchoozshoes.com/products/38413903","38413903"
"in_stock","Puma","Low Boots","tchooz","65","tchooz:9119005606145",,"USD","true",,"kids","false","Carina 3.0 GABBY S DOLLHOUSE PS","2026-05-22T03:00:10Z","White And Pink",,,,,,,,,,,,"40577501","https://tchoozshoes.com/products/40577501","40577501"
"in_stock","Puma","Tees","tchooz","37","tchooz:9118183686401","15","USD","true","59.46","boys","true","SUPER PUMA Graphic Tee Boys","2026-05-22T03:00:10Z","7-8 Years","9-10 Years","11-12 Years","13-14 Years","15-16 Years","Beige",,,,,,,"63223366","https://tchoozshoes.com/products/super-puma-graphic-tee-boys","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9120103137537",,"USD","true",,"women","false","Puma Rickie Classic Women","2026-05-22T03:00:10Z","36","37.5","White And Gold",,,,,,,,,,"39425101-w","https://tchoozshoes.com/products/puma-rickie-classic-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","135","tchooz:9120102940929","45","USD","true","66.67","women","true","Palermo Elevata Lth Women","2026-05-22T03:00:10Z","White And Olive","36","37","37.5","38","38.5","39",,,,,,"40046105","https://tchoozshoes.com/products/palermo-elevata-lth-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","140","tchooz:9120102875393","100","USD","true","28.57","women","true","PUMA Cali Court Match Women","2026-05-22T03:00:10Z","White And Blue","White And Pink",,,,,,,,,,,"39309411","https://tchoozshoes.com/products/puma-cali-court-match-women","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","113","tchooz:9130067132673","90","USD","true","20.35","men","true","Softride Exo Flex Men","2026-05-22T03:00:10Z","44","44.5","45","46",,,,,,,,,"31257901","https://tchoozshoes.com/products/softride-exo-flex-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","82","tchooz:9130067001601","55","USD","true","32.93","men","true","PUMA CATCH Men","2026-05-22T03:00:10Z","Navy","42","42.5","43","44","44.5","45","46","47",,,,"40267905","https://tchoozshoes.com/products/puma-catch-men","does_not_exist"
"in_stock","Puma","Tees","tchooz","76","tchooz:9130066510081",,"USD","true",,"men","false","Ferrari Premium TEE Men","2026-05-22T03:00:10Z","M","L",,,,,,,,,,,"63423102","https://tchoozshoes.com/products/ferrari-premium-tee-men","does_not_exist"
"in_stock","Puma","Low Boots","tchooz","92","tchooz:9130068508929","65","USD","true","29.35","men","true","Shuffle Downtown Men","2026-05-22T03:00:10Z","41","42","44","46","42.5","44.5","45","47",,,,,"40259606","https://tchoozshoes.com/products/shuffle-downtown-men","does_not_exist"
