product_key,sku_id,brand,style_code,catalog_product_name,retail_price_usd,match_type,match_score,matched_products_count,match_reason,competitor_min_price_usd,competitor_avg_price_usd,competitor_max_price_usd,num_competitors,competitors_on_sale_count,competitors_on_sale_ratio,competitors_in_stock_count,competitors_out_of_stock_count,latest_scraped_at,cheapest_competitor_name,has_competitor_data,data_freshness_hours
ON|IN233210,SP-90BB09D2CD,ON,IN233210,On Club Collective Men Lifestyle T-Shirt Black,70.68,exact_style,1.0,1,same normalized brand and style_code,79.0,79.0,79.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233212,SP-6094574FE4,ON,IN233212,On Club Collective 1/4 Zip Men Lifestyle Long Sleeve Ore,152.03,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233213,SP-834156AAD3,ON,IN233213,On Club Collective Men Lifestyle Pant Black,155.32,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233369,SP-EA820C1A13,ON,IN233369,ON Trail-T Men Trail Running Shirt Desert,73.91,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:13:55Z,mikesport,1,1077.88
ON|IN233371,SP-805D3F1EDC,ON,IN233371,ON Men Trail-T Running Tee Reef,76.84,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:13:55Z,mikesport,1,1077.88
ON|IN233376,SP-9109C66E8F,ON,IN233376,On 5 Inch Core Men Running Short Midnight,74.98,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
ON|IN233381,SP-B7A8557FF6,ON,IN233381,On 7 Inch Core Men Running Short Desert,73.29,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
ON|IN233395,SP-B7529301C1,ON,IN233395,On 7 Inch Court Tennis 7 Inch White,109.72,exact_style,1.0,1,same normalized brand and style_code,99.0,99.0,99.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
ON|IN233396,SP-DF88997BEE,ON,IN233396,On 7 Inch Court Tennis 7 Inch Tide,103.04,exact_style,1.0,1,same normalized brand and style_code,99.0,99.0,99.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
ON|IN233409,SP-06A343CFF5,ON,IN233409,On Endurance Women Running Bra Heron,124.97,exact_style,1.0,1,same normalized brand and style_code,105.0,105.0,105.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233410,SP-FC59B5B023,ON,IN233410,On Endurance Women Running Bra Iceberg,109.02,exact_style,1.0,1,same normalized brand and style_code,105.0,105.0,105.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233413,SP-57AE88CE7F,ON,IN233413,On Climate Full Zip Women Running Hoody White,164.93,exact_style,1.0,1,same normalized brand and style_code,159.0,159.0,159.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
ON|IN233416,SP-8EE0491D9F,ON,IN233416,On Climate Women Running Long Sleeve Iceberg,155.45,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233425,SP-5643A090B0,ON,IN233425,On 3 Inch Core Women Running Short Black,78.78,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
ON|IN233426,SP-D0A64208B9,ON,IN233426,On 3 Inch Core Women Running Short Heron,78.49,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233432,SP-2D1656C34E,ON,IN233432,On Studio Women Training Bra Heron,78.84,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233433,SP-238EEC1D13,ON,IN233433,On Studio Crop Top Women Training Long Sleeve Heron,80.74,exact_style,1.0,1,same normalized brand and style_code,75.0,75.0,75.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233446,SP-63A3151A45,ON,IN233446,On 30 Inch Studio Flared Women Training Tight Black,170.04,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:05Z,mikesport,1,1077.88
ON|IN233447,SP-20A699F44B,ON,IN233447,On 3 Inch Performance Women Running Short Black,92.74,exact_style,1.0,1,same normalized brand and style_code,85.0,85.0,85.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233448,SP-A5BA957315,ON,IN233448,On 3 Inch Performance Women Running Short Sailor,97.0,exact_style,1.0,1,same normalized brand and style_code,85.0,85.0,85.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233451,SP-6B6DD9AB71,ON,IN233451,On Performance Women Running Bra White,97.9,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233452,SP-1AB356CEBD,ON,IN233452,On Performance Women Running Bra Black,86.19,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233453,SP-F0B4D9EAF5,ON,IN233453,ON Sports Performance Women Running Bra Women Gourami,97.32,exact_style,1.0,1,same normalized brand and style_code,89.0,89.0,89.0,1,0,0.0,1,0,2026-04-10T14:13:55Z,mikesport,1,1077.88
ON|IN233454,SP-946B9D03B0,ON,IN233454,On 3 Inch Court 2 In 1 Women Tennis Short White,91.49,exact_style,1.0,1,same normalized brand and style_code,99.0,99.0,99.0,1,0,0.0,1,0,2026-04-10T14:14:00Z,mikesport,1,1077.88
ON|IN233463,SP-B508115FF9,ON,IN233463,On Studio 7/8 Training High Waist Plain Mineral,164.2,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:13:58Z,mikesport,1,1077.88
ON|IN233464,SP-CA2B45C970,ON,IN233464,On Studio 7/8 Women Training 7/8 Tight Navy,164.9,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233465,SP-966ED5B129,ON,IN233465,On Studio High Waist Women Training 7/8 Tight Black,143.48,exact_style,1.0,1,same normalized brand and style_code,145.0,145.0,145.0,1,0,0.0,1,0,2026-04-10T14:14:04Z,mikesport,1,1077.88
ON|IN233478,SP-A2AD690C12,ON,IN233478,On All Day Unisex Lifestyle Cap Navy,67.94,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233479,SP-7743651252,ON,IN233479,On All Day Unisex Lifestyle Cap Black,65.87,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
ON|IN233480,SP-F1BA32F84D,ON,IN233480,On All Day Unisex Lifestyle Cap Ivory,61.83,exact_style,1.0,1,same normalized brand and style_code,59.0,59.0,59.0,1,0,0.0,1,0,2026-04-10T14:14:01Z,mikesport,1,1077.88
PUMA|BF2023,SP-229CAF275F,PUMA,BF2023,DARE TO Leggings Sportstyle/Prime Women,14.1,exact_style,1.0,2,same normalized brand and style_code,5.0,12.5,20.0,1,1,1.0,1,0,2026-04-10T14:22:53Z,tchooz,1,1077.73
Puma|NAME:ACTIVE SPORTS GRAPHIC TEE II BOYS,SP-24A89F1A48,PUMA,,ACTIVE SPORTS Graphic Tee II Boys,12.75,same_model_family,0.9396,1,same brand/category/gender with 1.00 name overlap,10.0,10.0,10.0,1,1,1.0,1,0,2026-04-10T14:22:53Z,tchooz,1,1077.73
Puma|NAME:CATS CLUB TEE PS BOYS,SP-7EBCBD2E4F,PUMA,,CATS CLUB Tee PS Boys,10.96,same_model_family,0.9755,1,same brand/category/gender with 1.00 name overlap,10.0,10.0,10.0,1,1,1.0,1,0,2026-04-10T14:22:54Z,tchooz,1,1077.73
Puma|NAME:FEED YOUR PUMA BACKPACK PRIME GIRLS,SP-176380B593,PUMA,,FEED YOUR PUMA Backpack PRIME Girls,69.44,same_model_family,0.9619,1,same brand/category/gender with 1.00 name overlap,60.0,60.0,60.0,1,0,0.0,1,0,2026-04-10T14:22:54Z,tchooz,1,1077.73
Puma|NAME:FEED YOUR PUMA BACKPACK PRIME KIDS,SP-9358D6C153,PUMA,,FEED YOUR PUMA Backpack PRIME Kids,60.45,same_model_family,0.98,1,same brand/category/gender with 1.00 name overlap,60.0,60.0,60.0,1,0,0.0,1,0,2026-04-10T14:22:54Z,tchooz,1,1077.73
THE NORTH FACE|IN176210,SP-71A50D913C,THE NORTH FACE,IN176210,The North Face Base Camp Travel Canister L Unisex Hiking Case Summit Gold/Black,26.25,exact_style,1.0,1,same normalized brand and style_code,25.0,25.0,25.0,1,1,1.0,1,0,2026-04-10T14:14:29Z,mikesport,1,1077.87
THE NORTH FACE|IN200628,SP-C394BB70B8,THE NORTH FACE,IN200628,The North Face Base Unisex Lifestyle Band Black,18.81,exact_style,1.0,1,same normalized brand and style_code,20.0,20.0,20.0,1,1,1.0,1,0,2026-04-10T14:14:44Z,mikesport,1,1077.87
THE NORTH FACE|IN214605,SP-E668E236D6,THE NORTH FACE,IN214605,The North Face Box Nse Men Lifestyle Long Sleeve Black/White,39.86,exact_style,1.0,1,same normalized brand and style_code,38.0,38.0,38.0,1,1,1.0,1,0,2026-04-10T14:14:16Z,mikesport,1,1077.88
THE NORTH FACE|IN216414,SP-8DB0F3B215,THE NORTH FACE,IN216414,The North Face Easy Kids Lifestyle Long Sleeve White,24.79,exact_style,1.0,1,same normalized brand and style_code,25.0,25.0,25.0,1,1,1.0,1,0,2026-04-10T14:14:16Z,mikesport,1,1077.88
THE NORTH FACE|IN229217,SP-A670A1698B,THE NORTH FACE,IN229217,The North Face Baby 1996 Retro Nuptse One Piece Boys Hiking Suit Tnf Black,196.39,exact_style,1.0,1,same normalized brand and style_code,168.0,168.0,168.0,1,1,1.0,1,0,2026-04-10T14:14:09Z,mikesport,1,1077.88
TOPTEN ACCESSORIES|IN208899,SP-46BE11CF40,TOPTEN ACCESSORIES,IN208899,Topten Accessories The Ultimate Soccer Backpack Unisex Back To School Bag Blue/White,14.56,exact_style,1.0,1,same normalized brand and style_code,14.0,14.0,14.0,1,1,1.0,1,0,2026-04-10T14:14:51Z,mikesport,1,1077.87
The North Face|NAME:THE NORTH FACE GLENCLYFFE URBAN BOOTS IN A WHITE DUNE/TNF BLACK COLORWAY,SP-2A3C5C0C82,THE NORTH FACE,,The North Face Glenclyffe Urban Boots in a white dune/tnf black colorway,82.74,same_model_family,0.8787,1,same brand/category/gender with 0.60 name overlap,80.0,80.0,80.0,1,1,1.0,0,1,2026-04-10T14:14:44Z,mikesport,1,1077.87
