competitor_product_id,competitor_name,style_code,brand_name,product_name,category,gender_target,competitor_price,competitor_sale_price,discount_pct,is_on_sale,availability,currency,sizes_available,source_url,scraped_at,data_valid
tchooz:8948707492097,tchooz,,Puma,Mostro OG Prime Women,Low Boots,women,165.0,,,False,in_stock,USD,"[""36"", ""37"", ""38"", ""38.5"", ""39"", ""40""]",https://tchoozshoes.com/products/40320608,2026-04-10T14:22:53Z,True
tchooz:8948707295489,tchooz,,Puma,Puma Reb-L Junior,Low Boots,kids,80.0,,,False,in_stock,USD,"[""36"", ""37"", ""38.5"", ""39""]",https://tchoozshoes.com/products/39899302,2026-04-10T14:22:53Z,True
tchooz:8948707098881,tchooz,,Puma,Velocity NITRO 4 Women,Low Boots,women,230.0,140.0,39.13,True,in_stock,USD,"[""Yellow""]",https://tchoozshoes.com/products/31114107,2026-04-10T14:22:53Z,True
tchooz:8948707033345,tchooz,,Puma,Electrify NITRO 4 Women,Low Boots,women,165.0,100.0,39.39,True,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/31078814,2026-04-10T14:22:53Z,True
tchooz:8933873975553,tchooz,JR0891,Adidas,SAMBA OG Men,Low Boots,men,175.0,114.0,34.86,True,in_stock,USD,"[""44""]",https://tchoozshoes.com/products/jr0891,2026-04-10T14:22:53Z,True
tchooz:8933873877249,tchooz,GW9196,Adidas,GRAND COURT 2.0 Men,Low Boots,men,121.0,91.0,24.79,True,in_stock,USD,"[""45 1/3""]",https://tchoozshoes.com/products/gw9196,2026-04-10T14:22:53Z,True
tchooz:8933176082689,tchooz,,Puma,Attacanto Logo Jersey Junior,Tees,boys,32.0,15.0,53.12,True,in_stock,USD,"[""6 Years""]",https://tchoozshoes.com/products/66027707,2026-04-10T14:22:53Z,True
tchooz:8924109963521,tchooz,,Puma,PUMA PHASE Backpack Set,Accessories,unisex,45.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/9119101,2026-04-10T14:22:53Z,True
tchooz:8919934468353,tchooz,,Puma,ESS Hooded Padded Jacket Women,Jackets,women,155.0,,,False,in_stock,USD,"[""S""]",https://tchoozshoes.com/products/68523101,2026-04-10T14:22:53Z,True
tchooz:8916780941569,tchooz,,Puma,EVOSTRIPE Tee Men,Tees,men,40.0,,,False,in_stock,USD,"[""S"", ""XXL""]",https://tchoozshoes.com/products/68822902,2026-04-10T14:22:53Z,True
tchooz:8916780876033,tchooz,,Puma,Hooded Sweat Suit FL cl Women,Hoodies,women,125.0,,,False,in_stock,USD,"[""XS""]",https://tchoozshoes.com/products/68816201,2026-04-10T14:22:53Z,True
tchooz:8916734935297,tchooz,,Puma,Leadcat 2.0 Men,Low Boots,men,45.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/38413904,2026-04-10T14:22:53Z,True
tchooz:8916701479169,tchooz,,Puma,EVOSTRIPE Tee Men,Tees,men,40.0,,,False,in_stock,USD,"[""XL"", ""XXL""]",https://tchoozshoes.com/products/68822970,2026-04-10T14:22:53Z,True
tchooz:8916701217025,tchooz,,Puma,ESS Poly Suit cl Men,Suits,men,110.0,,,False,in_stock,USD,"[""S""]",https://tchoozshoes.com/products/68484744,2026-04-10T14:22:53Z,True
tchooz:8916701184257,tchooz,,Puma,ESS No. 1 Logo Hoodie TR (s) Men,Hoodies,men,67.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/68257380,2026-04-10T14:22:53Z,True
tchooz:8916701053185,tchooz,,Puma,ESS No. 1 Logo Tee (s) Men,Tees,men,30.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/68253380,2026-04-10T14:22:53Z,True
tchooz:8913687511297,tchooz,,Puma,PUMA PHASE PATCH Backpack,Backpacks,unisex,50.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/9173020,2026-04-10T14:22:53Z,True
tchooz:8913687249153,tchooz,,Puma,PUMA DECK Backpack II,Backpacks,unisex,60.0,,,False,in_stock,USD,"[""X""]",https://tchoozshoes.com/products/9131601,2026-04-10T14:22:53Z,True
tchooz:8913686659329,tchooz,,Puma,PUMA CHALLENGER Small Sports Bag,Bags,unisex,56.0,,,False,in_stock,USD,"[""Navy""]",https://tchoozshoes.com/products/9114308,2026-04-10T14:22:53Z,True
tchooz:8913686528257,tchooz,,Puma,ATTACANTO Graphic ball BLUE 3,Ball,unisex,30.0,,,False,in_stock,USD,"[""5""]",https://tchoozshoes.com/products/8473902,2026-04-10T14:22:53Z,True
tchooz:8913686462721,tchooz,,Puma,PUMA PRESTIGE ball,Ball,unisex,30.0,,,False,in_stock,USD,"[""5""]",https://tchoozshoes.com/products/8458502,2026-04-10T14:22:53Z,True
tchooz:8913686429953,tchooz,,Puma,PUMA Orbita 4 HYB (FIFA Basic),Ball,unisex,50.0,,,False,in_stock,USD,"[""5""]",https://tchoozshoes.com/products/8432602,2026-04-10T14:22:53Z,True
