"availability","brand_name","category","competitor_name","competitor_price","competitor_product_id","competitor_sale_price","currency","data_valid","discount_pct","gender_target","is_on_sale","product_name","scraped_at","sizes_available/0","sizes_available/1","sizes_available/2","sizes_available/3","sizes_available/4","sizes_available/5","sizes_available/6","sizes_available/7","sizes_available/8","sizes_available/9","sizes_available/10","sizes_available/11","sizes_available/12","sizes_available/13","sizes_available/14","sizes_available/15","sizes_available/16","sizes_available/17","sku_id","source_url","style_code"
"in_stock","Adidas","Slides & Slippers","adidas_lb","6030000","adidas_lb:A7_GZ5896_ONE",,"LBP","true",,"unisex","false","Unisex Adilette Comfort Slides, Black","2026-04-30T03:00:46Z","36 2/3","38","39 1/3","40 2/3",,,,,,,,,,,,,,,"A7_GZ5896_ONE","https://www.adidas.com.lb/en/adidas-unisex-adilette-comfort-slides-black/A7_GZ5896_ONE.html","GZ5896"
"in_stock","Adidas","Originals","adidas_lb","14310000","adidas_lb:A7_H03472_ONE",,"LBP","true",,"men","false","Campus 00s Shoes, Green","2026-04-30T03:00:47Z","36","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3","42","42 2/3","43 1/3","44","44 2/3","45 1/3","46","46 2/3",,"A7_H03472_ONE","https://www.adidas.com.lb/en/adidas-campus-00s-shoes-green/A7_H03472_ONE.html","H03472"
"in_stock","Adidas","Shorts","adidas_lb","2340000","adidas_lb:A7_HG6295_ONE",,"LBP","true",,"men","false","Entrada 22 Shorts, White","2026-04-30T03:00:47Z","M","L","XL",,,,,,,,,,,,,,,,"A7_HG6295_ONE","https://www.adidas.com.lb/en/adidas-entrada-22-shorts-white/A7_HG6295_ONE.html","HG6295"
"in_stock","Adidas","Sports Balls","adidas_lb","2880000","adidas_lb:A7_HM4970_ONE",,"LBP","true",,"men","false","3-Stripes Rubber X3 Basketball, Orange","2026-04-30T03:00:47Z","7",,,,,,,,,,,,,,,,,,"A7_HM4970_ONE","https://www.adidas.com.lb/en/adidas-3-stripes-rubber-x3-basketball-orange/A7_HM4970_ONE.html","HM4970"
"in_stock","Adidas","Sports Balls","adidas_lb","3690000","adidas_lb:A7_HM4975_ONE",,"LBP","true",,"men","false","All Court 3.0 Ball, Orange","2026-04-30T03:00:48Z","6","7",,,,,,,,,,,,,,,,,"A7_HM4975_ONE","https://www.adidas.com.lb/en/adidas-all-court-3.0-ball-orange/A7_HM4975_ONE.html","HM4975"
"in_stock","Adidas","Running","adidas_lb","11340000","adidas_lb:A7_HP3428_ONE",,"LBP","true",,"men","false","CLOUDFOAM Cuxxion Rapidfit Shoes, Black","2026-04-30T03:00:48Z","41 1/3","42","42 2/3","43 1/3","44","45 1/3","46","46 2/3","47 1/3",,,,,,,,,,"A7_HP3428_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-cuxxion-rapidfit-shoes-black/A7_HP3428_ONE.html","HP3428"
"in_stock","Adidas","Training","adidas_lb","11340000","adidas_lb:A7_HP3446_ONE",,"LBP","true",,"women","false","CLOUDFOAM Cuxxion Rapidfit Shoes, White","2026-04-30T03:00:48Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3",,,,,,,,,,,"A7_HP3446_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-cuxxion-rapidfit-shoes-white/A7_HP3446_ONE.html","HP3446"
"in_stock","Adidas","Training","adidas_lb","9450000","adidas_lb:A7_HP3459_ONE",,"LBP","true",,"women","false","CLOUDFOAM Cuxxion Sock Shoes, Black","2026-04-30T03:00:49Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3",,,,,,,,,,,"A7_HP3459_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-cuxxion-sock-shoes-black/A7_HP3459_ONE.html","HP3459"
"in_stock","Adidas","Training","adidas_lb","9450000","adidas_lb:A7_HP3464_ONE",,"LBP","true",,"women","false","Cloudfoam Cuxxion Sock Shoes, Pink","2026-04-30T03:00:49Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3",,,,,,,,,,,"A7_HP3464_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-cuxxion-sock-shoes-pink/A7_HP3464_ONE.html","HP3464"
"in_stock","Adidas","Slides & Slippers","adidas_lb","7920000","adidas_lb:A7_HP6522_ONE",,"LBP","true",,"men","false","Island Club Adilette 22 Slides, Grey","2026-04-30T03:00:49Z","38","39 1/3","40 2/3","42","43 1/3","44 2/3","46",,,,,,,,,,,,"A7_HP6522_ONE","https://www.adidas.com.lb/en/adidas-island-club-adilette-22-slides-grey/A7_HP6522_ONE.html","HP6522"
"in_stock","Adidas","Training","adidas_lb","14310000","adidas_lb:A7_HP6928_ONE",,"LBP","true",,"men","false","Lightblaze Vista Shoes, Beige","2026-04-30T03:00:50Z","41 1/3","42","43 1/3","44","44 2/3","45 1/3","46",,,,,,,,,,,,"A7_HP6928_ONE","https://www.adidas.com.lb/en/adidas-lightblaze-vista-shoes-beige/A7_HP6928_ONE.html","HP6928"
"in_stock","Adidas","Running","adidas_lb","14310000","adidas_lb:A7_HP6961_ONE",,"LBP","true",,"men","false","Lightblaze Vista Shoes, Grey","2026-04-30T03:00:50Z","43 1/3","44","44 2/3","45 1/3",,,,,,,,,,,,,,,"A7_HP6961_ONE","https://www.adidas.com.lb/en/adidas-lightblaze-vista-shoes-grey/A7_HP6961_ONE.html","HP6961"
"in_stock","Adidas","Training","adidas_lb","10530000","adidas_lb:A7_HP6973_ONE",,"LBP","true",,"women","false","Lightshift 2.0 Shoes, White","2026-04-30T03:00:51Z","38","38 2/3","39 1/3",,,,,,,,,,,,,,,,"A7_HP6973_ONE","https://www.adidas.com.lb/en/adidas-lightshift-2.0-shoes-white/A7_HP6973_ONE.html","HP6973"
"in_stock","Adidas","Training","adidas_lb","8550000","adidas_lb:A7_HQ0082_ONE",,"LBP","true",,"men","false","Grand Court Base 3.0 Shoes, Black","2026-04-30T03:00:51Z","42","43 1/3","44","44 2/3","45 1/3",,,,,,,,,,,,,,"A7_HQ0082_ONE","https://www.adidas.com.lb/en/adidas-grand-court-base-3.0-shoes-black/A7_HQ0082_ONE.html","HQ0082"
"in_stock","Adidas","Training","adidas_lb","8550000","adidas_lb:A7_HQ0092_ONE",,"LBP","true",,"women","false","Grand Court Base 3.0 Shoes, White","2026-04-30T03:00:51Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3",,,,,,,,,,,"A7_HQ0092_ONE","https://www.adidas.com.lb/en/adidas-grand-court-base-3.0-shoes-white/A7_HQ0092_ONE.html","HQ0092"
"in_stock","Adidas","Training","adidas_lb","8550000","adidas_lb:A7_HQ0094_ONE",,"LBP","true",,"women","false","Grand Court Base 3.0 Shoes, White","2026-04-30T03:00:52Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","41 1/3",,,,,,,,,,,"A7_HQ0094_ONE","https://www.adidas.com.lb/en/adidas-grand-court-base-3.0-shoes-white/A7_HQ0094_ONE.html","HQ0094"
"in_stock","Adidas","Originals","adidas_lb","16290000","adidas_lb:A7_HQ2285_ONE",,"LBP","true",,"women","false","Superstar II Shoes, White","2026-04-30T03:00:52Z","36","36 2/3","37 1/3","38","38 2/3","39 1/3",,,,,,,,,,,,,"A7_HQ2285_ONE","https://www.adidas.com.lb/en/adidas-superstar-ii-shoes-white/A7_HQ2285_ONE.html","HQ2285"
"in_stock","Adidas","Training","adidas_lb","7920000","adidas_lb:A7_HQ2547_ONE",,"LBP","true",,"men","false","Cloudfoam Flex Elastic Lace Shoes, Black","2026-04-30T03:00:52Z","41 1/3","42","43 1/3","44","44 2/3","45 1/3","46",,,,,,,,,,,,"A7_HQ2547_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-flex-elastic-lace-shoes-black/A7_HQ2547_ONE.html","HQ2547"
"in_stock","Adidas","Slides & Slippers","adidas_lb","7920000","adidas_lb:A7_HQ4670_ONE",,"LBP","true",,"men","false","Island Club Adilette 22 Slides, Brown","2026-04-30T03:00:53Z","38","39 1/3","40 2/3","42","43 1/3","44 2/3","46","47 1/3",,,,,,,,,,,"A7_HQ4670_ONE","https://www.adidas.com.lb/en/adidas-island-club-adilette-22-slides-brown/A7_HQ4670_ONE.html","HQ4670"
"in_stock","Adidas","Slides & Slippers","adidas_lb","7920000","adidas_lb:A7_HQ4672_ONE",,"LBP","true",,"men","false","Island Club Adilette 22 Slides, White","2026-04-30T03:00:53Z","38","39 1/3","40 2/3","42","43 1/3","44 2/3","46","47 1/3","48 2/3",,,,,,,,,,"A7_HQ4672_ONE","https://www.adidas.com.lb/en/adidas-island-club-adilette-22-slides-white/A7_HQ4672_ONE.html","HQ4672"
"in_stock","Adidas","Training","adidas_lb","7920000","adidas_lb:A7_HQ4842_ONE",,"LBP","true",,"men","false","Cloudfoam Flex Sock Shoes, Black","2026-04-30T03:00:54Z","40 2/3","41 1/3","42 2/3","43 1/3","44","44 2/3","45 1/3","46","46 2/3",,,,,,,,,,"A7_HQ4842_ONE","https://www.adidas.com.lb/en/adidas-cloudfoam-flex-sock-shoes-black/A7_HQ4842_ONE.html","HQ4842"
"in_stock","Adidas","Originals","adidas_lb","16290000","adidas_lb:A7_HQ5152_ONE",,"LBP","true",,"men","false","Gazelle Indoor Shoes, Brown","2026-04-30T03:00:54Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","42","42 2/3","44",,,,,,,,,,"A7_HQ5152_ONE","https://www.adidas.com.lb/en/adidas-gazelle-indoor-shoes-brown/A7_HQ5152_ONE.html","HQ5152"
"in_stock","Adidas","Originals","adidas_lb","16290000","adidas_lb:A7_HQ5154_ONE",,"LBP","true",,"men","false","Gazelle Indoor Shoes, Beige","2026-04-30T03:00:54Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","42","42 2/3","43 1/3","44","44 2/3","45 1/3","46",,,,,"A7_HQ5154_ONE","https://www.adidas.com.lb/en/adidas-gazelle-indoor-shoes-beige/A7_HQ5154_ONE.html","HQ5154"
"in_stock","Adidas","Running","adidas_lb","28620000","adidas_lb:A7_HQ5961_ONE",,"LBP","true",,"women","false","adidas by Stella McCartney Solarglide Running Shoes, Black","2026-04-30T03:00:55Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40","41 1/3",,,,,,,,,,,,"A7_HQ5961_ONE","https://www.adidas.com.lb/en/adidas-adidas-by-stella-mccartney-solarglide-running-shoes-black/A7_HQ5961_ONE.html","HQ5961"
"in_stock","Adidas","Training","adidas_lb","10530000","adidas_lb:A7_HQ7381_ONE",,"LBP","true",,"men","false","Barreda Lo Shoes, White","2026-04-30T03:00:55Z","37 1/3","38","38 2/3","39 1/3","40","41 1/3",,,,,,,,,,,,,"A7_HQ7381_ONE","https://www.adidas.com.lb/en/adidas-barreda-lo-shoes-white/A7_HQ7381_ONE.html","HQ7381"
"in_stock","Adidas","Training","adidas_lb","10530000","adidas_lb:A7_HQ7389_ONE",,"LBP","true",,"women","false","Barreda Lo Shoes, White","2026-04-30T03:00:56Z","37 1/3","38","38 2/3","39 1/3","40",,,,,,,,,,,,,,"A7_HQ7389_ONE","https://www.adidas.com.lb/en/adidas-barreda-lo-shoes-white/A7_HQ7389_ONE.html","HQ7389"
"in_stock","Adidas","Training","adidas_lb","10530000","adidas_lb:A7_HQ7390_ONE",,"LBP","true",,"women","false","Barreda Lo Shoes, White","2026-04-30T03:00:56Z","38",,,,,,,,,,,,,,,,,,"A7_HQ7390_ONE","https://www.adidas.com.lb/en/adidas-barreda-lo-shoes-white/A7_HQ7390_ONE.html","HQ7390"
"in_stock","Adidas","Originals","adidas_lb","14310000","adidas_lb:A7_HQ8707_ONE",,"LBP","true",,"women","false","Campus 00s Shoes, Grey","2026-04-30T03:00:56Z","36 2/3","37 1/3","38","38 2/3","39 1/3","40 2/3","41 1/3","42","42 2/3","43 1/3",,,,,,,,,"A7_HQ8707_ONE","https://www.adidas.com.lb/en/adidas-campus-00s-shoes-grey/A7_HQ8707_ONE.html","HQ8707"
"in_stock","Adidas","Originals","adidas_lb","14310000","adidas_lb:A7_HQ8708_ONE",,"LBP","true",,"men","false","Campus 00s Shoes, Black","2026-04-30T03:00:57Z","36","36 2/3","37 1/3","38","38 2/3","39 1/3","40","40 2/3","42 2/3","43 1/3","44","44 2/3",,,,,,,"A7_HQ8708_ONE","https://www.adidas.com.lb/en/adidas-campus-00s-shoes-black/A7_HQ8708_ONE.html","HQ8708"
"in_stock","Adidas","Shoes","adidas_lb","5490000","adidas_lb:A7_HQ9373_ONE",,"LBP","true",,"unisex","false","Kids Unisex Predator Crib Shoes, Red","2026-04-30T03:00:57Z","17","18","19","20","21",,,,,,,,,,,,,,"A7_HQ9373_ONE","https://www.adidas.com.lb/en/adidas-kids-unisex-predator-crib-shoes-red/A7_HQ9373_ONE.html","HQ9373"
"in_stock","Adidas","Accessories","adidas_lb","3330000","adidas_lb:A7_HR7053_ONE",,"LBP","true",,"unisex","false","Unisex Running Aeroready Four-Panel Mesh Cap, White","2026-04-30T03:00:57Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HR7053_ONE","https://www.adidas.com.lb/en/adidas-unisex-running-aeroready-four-panel-mesh-cap-white/A7_HR7053_ONE.html","HR7053"
"in_stock","Adidas","Bags & Backpacks","adidas_lb","5040000","adidas_lb:A7_HS9749_ONE-NS",,"LBP","true",,"unisex","false","Unisex Tiro League Duffel Bag Medium, Multicolour","2026-04-30T03:00:58Z","NS",,,,,,,,,,,,,,,,,,"A7_HS9749_ONE-NS","https://www.adidas.com.lb/en/adidas-unisex-tiro-league-duffel-bag-medium-multicolour/A7_HS9749_ONE.html","HS9749"
"in_stock","Adidas","Others","adidas_lb","2340000","adidas_lb:A7_HS9766_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Tiro League Captain Arm Band, Black","2026-04-30T03:00:58Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HS9766_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-tiro-league-captain-arm-band-black/A7_HS9766_ONE.html","HS9766"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_HT3434_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Low-Cut Socks 3 Pairs, White","2026-04-30T03:00:58Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_HT3434_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-low-cut-socks-3-pairs-white/A7_HT3434_ONE.html","HT3434"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_HT3441_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Sportswear Ankle Socks 3 Pairs, White","2026-04-30T03:00:59Z","34-36","37-39","M","L","46-48","28-30","31-33",,,,,,,,,,,,"A7_HT3441_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-sportswear-ankle-socks-3-pairs-white/A7_HT3441_ONE.html","HT3441"
"in_stock","Adidas","Socks","adidas_lb","2520000","adidas_lb:A7_HT3442_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Sportswear Ankle Socks - 6 Pairs, White","2026-04-30T03:00:59Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_HT3442_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-sportswear-ankle-socks---6-pairs-white/A7_HT3442_ONE.html","HT3442"
"in_stock","Adidas","Socks","adidas_lb","1710000","adidas_lb:A7_HT3446_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Crew Socks 3 Pairs, White","2026-04-30T03:00:59Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_HT3446_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-crew-socks-3-pairs-white/A7_HT3446_ONE.html","HT3446"
"in_stock","Adidas","Socks","adidas_lb","1170000","adidas_lb:A7_HT3447_ONE",,"LBP","true",,"unisex","false","Unisex Thin Linear Low-Cut Socks 3 Pairs, White","2026-04-30T03:01:00Z","34-36","37-39","M","L","46-48","28-30","31-33",,,,,,,,,,,,"A7_HT3447_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-linear-low-cut-socks-3-pairs-white/A7_HT3447_ONE.html","HT3447"
"in_stock","Adidas","Socks","adidas_lb","1710000","adidas_lb:A7_HT3456_ONE",,"LBP","true",,"unisex","false","Unisex 3-Stripes Cushioned Sportswear Low-Cut Socks 3 Pairs, White","2026-04-30T03:01:00Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_HT3456_ONE","https://www.adidas.com.lb/en/adidas-unisex-3-stripes-cushioned-sportswear-low-cut-socks-3-pairs-white/A7_HT3456_ONE.html","HT3456"
"in_stock","Adidas","Socks","adidas_lb","1980000","adidas_lb:A7_HT3458_ONE",,"LBP","true",,"unisex","false","Unisex 3-Stripes Cushioned Crew Socks 3 Pairs, White","2026-04-30T03:01:01Z","34-36","M","L","28-30","31-33",,,,,,,,,,,,,,"A7_HT3458_ONE","https://www.adidas.com.lb/en/adidas-unisex-3-stripes-cushioned-crew-socks-3-pairs-white/A7_HT3458_ONE.html","HT3458"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_HT3463_ONE",,"LBP","true",,"unisex","false","Unisex Thin and Light No-Show Socks 3 Pairs, White","2026-04-30T03:01:01Z","34-36","M","L","28-30","31-33",,,,,,,,,,,,,,"A7_HT3463_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-and-light-no-show-socks-3-pairs-white/A7_HT3463_ONE.html","HT3463"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_HT3468_ONE",,"LBP","true",,"unisex","false","Unisex Thin and Light Ankle Socks 3 Pairs, White","2026-04-30T03:01:01Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_HT3468_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-and-light-ankle-socks-3-pairs-white/A7_HT3468_ONE.html","HT3468"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_HT3469_ONE",,"LBP","true",,"unisex","false","Unisex Thin and Light Sportswear Low-Cut Socks 3 Pairs, White","2026-04-30T03:01:02Z","34-36","37-39","M","L","46-48","28-30","31-33",,,,,,,,,,,,"A7_HT3469_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-and-light-sportswear-low-cut-socks-3-pairs-white/A7_HT3469_ONE.html","HT3469"
"in_stock","Adidas","Bottles","adidas_lb","1170000","adidas_lb:A7_HT3519_ONE-NS",,"LBP","true",,"unisex","false","Unisex Performance Water Bottle 750 ML, Red","2026-04-30T03:01:02Z","NS",,,,,,,,,,,,,,,,,,"A7_HT3519_ONE-NS","https://www.adidas.com.lb/en/adidas-unisex-performance-water-bottle-750-ml-red/A7_HT3519_ONE.html","HT3519"
"in_stock","Adidas","Bottles","adidas_lb","1170000","adidas_lb:A7_HT3520_ONE-NS",,"LBP","true",,"unisex","false","Unisex Performance Water Bottle 750 ML, Blue","2026-04-30T03:01:02Z","NS",,,,,,,,,,,,,,,,,,"A7_HT3520_ONE-NS","https://www.adidas.com.lb/en/adidas-unisex-performance-water-bottle-750-ml-blue/A7_HT3520_ONE.html","HT3520"
"in_stock","Adidas","Others","adidas_lb","1620000","adidas_lb:A7_HT3908_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Tennis Headband, White","2026-04-30T03:01:03Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HT3908_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-tennis-headband-white/A7_HT3908_ONE.html","HT3908"
"in_stock","Adidas","Others","adidas_lb","1620000","adidas_lb:A7_HT3909_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Tennis Headband, Multicolour","2026-04-30T03:01:03Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HT3909_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-tennis-headband-multicolour/A7_HT3909_ONE.html","HT3909"
"in_stock","Adidas","Others","adidas_lb","1440000","adidas_lb:A7_HT3910_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Tennis Wristband Small, White","2026-04-30T03:01:03Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HT3910_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-tennis-wristband-small-white/A7_HT3910_ONE.html","HT3910"
"in_stock","Adidas","Others","adidas_lb","1710000","adidas_lb:A7_HT3911_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Tennis Wristband Large, White","2026-04-30T03:01:04Z","One-Size",,,,,,,,,,,,,,,,,,"A7_HT3911_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-tennis-wristband-large-white/A7_HT3911_ONE.html","HT3911"
"in_stock","Adidas","Others","adidas_lb","4230000","adidas_lb:A7_HT3931_ONE",,"LBP","true",,"women","false","Training Gloves, Black","2026-04-30T03:01:04Z","37-39","M","L",,,,,,,,,,,,,,,,"A7_HT3931_ONE","https://www.adidas.com.lb/en/adidas-training-gloves-black/A7_HT3931_ONE.html","HT3931"
"in_stock","Adidas","Socks","adidas_lb","1980000","adidas_lb:A7_HT5027_ONE",,"LBP","true",,"unisex","false","Unisex adi 23 Socks, Black","2026-04-30T03:01:04Z","34-36","37-39","M","L","46-48","31-33",,,,,,,,,,,,,"A7_HT5027_ONE","https://www.adidas.com.lb/en/adidas-unisex-adi-23-socks-black/A7_HT5027_ONE.html","HT5027"
"in_stock","Adidas","Socks","adidas_lb","1440000","adidas_lb:A7_HT6538_ONE",,"LBP","true",,"unisex","false","Unisex Milano 23 Socks, Black","2026-04-30T03:01:05Z","34-36","37-39","M","L","46-48","31-33",,,,,,,,,,,,,"A7_HT6538_ONE","https://www.adidas.com.lb/en/adidas-unisex-milano-23-socks-black/A7_HT6538_ONE.html","HT6538"
"in_stock","Adidas","Jackets & Tracktops","adidas_lb","12150000","adidas_lb:A7_HY5149_ONE",,"LBP","true",,"women","false","Soft Lux Loose Full-Zip Track Top, White","2026-04-30T03:01:05Z","XS","S","M","L","XL",,,,,,,,,,,,,,"A7_HY5149_ONE","https://www.adidas.com.lb/en/adidas-soft-lux-loose-full-zip-track-top-white/A7_HY5149_ONE.html","HY5149"
"in_stock","Adidas","Joggers & Trousers","adidas_lb","11340000","adidas_lb:A7_HZ0900_ONE",,"LBP","true",,"women","false","Soft Lux Straight Leg Trousers, Red","2026-04-30T03:01:05Z","XS","S","M","L",,,,,,,,,,,,,,,"A7_HZ0900_ONE","https://www.adidas.com.lb/en/adidas-soft-lux-straight-leg-trousers-red/A7_HZ0900_ONE.html","HZ0900"
"in_stock","Adidas","Joggers & Trousers","adidas_lb","11340000","adidas_lb:A7_HZ0901_ONE",,"LBP","true",,"women","false","Soft Lux Straight Leg Trousers, White","2026-04-30T03:01:06Z","XS","S","M","L",,,,,,,,,,,,,,,"A7_HZ0901_ONE","https://www.adidas.com.lb/en/adidas-soft-lux-straight-leg-trousers-white/A7_HZ0901_ONE.html","HZ0901"
"in_stock","Adidas","Others","adidas_lb","1980000","adidas_lb:A7_IA3031_ONE-OSFM",,"LBP","true",,"unisex","false","Unisex Multiple Width Training Headbands - Set Of 3, Multicolour","2026-04-30T03:01:06Z","One-Size",,,,,,,,,,,,,,,,,,"A7_IA3031_ONE-OSFM","https://www.adidas.com.lb/en/adidas-unisex-multiple-width-training-headbands---set-of-3-multicolour/A7_IA3031_ONE.html","IA3031"
"in_stock","Adidas","Others","adidas_lb","1440000","adidas_lb:A7_IA8305_ONE-NS",,"LBP","true",,"unisex","false","Unisex Logo Swim Cap, Black","2026-04-30T03:01:06Z","NS",,,,,,,,,,,,,,,,,,"A7_IA8305_ONE-NS","https://www.adidas.com.lb/en/adidas-unisex-logo-swim-cap-black/A7_IA8305_ONE.html","IA8305"
"in_stock","Adidas","Socks","adidas_lb","1980000","adidas_lb:A7_IB7791_ONE",,"LBP","true",,"unisex","false","Unisex adi 23 Socks, Blue","2026-04-30T03:01:07Z","34-36","37-39","M","L","46-48",,,,,,,,,,,,,,"A7_IB7791_ONE","https://www.adidas.com.lb/en/adidas-unisex-adi-23-socks-blue/A7_IB7791_ONE.html","IB7791"
"in_stock","Adidas","Socks","adidas_lb","1440000","adidas_lb:A7_IB7813_ONE",,"LBP","true",,"unisex","false","Unisex Milano 23 Socks, White","2026-04-30T03:01:07Z","34-36","37-39","M","L","46-48","31-33",,,,,,,,,,,,,"A7_IB7813_ONE","https://www.adidas.com.lb/en/adidas-unisex-milano-23-socks-white/A7_IB7813_ONE.html","IB7813"
"in_stock","Adidas","T-Shirts","adidas_lb","3960000","adidas_lb:A7_IB8150_ONE",,"LBP","true",,"men","false","Train Essentials 3-Stripes Training T-Shirt, Black","2026-04-30T03:01:08Z","S","M",,,,,,,,,,,,,,,,,"A7_IB8150_ONE","https://www.adidas.com.lb/en/adidas-train-essentials-3-stripes-training-t-shirt-black/A7_IB8150_ONE.html","IB8150"
"in_stock","Adidas","T-Shirts","adidas_lb","3960000","adidas_lb:A7_IB8151_ONE",,"LBP","true",,"men","false","Train Essentials 3-Stripes Training T-Shirt, White","2026-04-30T03:01:08Z","S","L","XL","2XL",,,,,,,,,,,,,,,"A7_IB8151_ONE","https://www.adidas.com.lb/en/adidas-train-essentials-3-stripes-training-t-shirt-white/A7_IB8151_ONE.html","IB8151"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_IC1277_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Sportswear Ankle Socks 3 Pairs, Black","2026-04-30T03:01:08Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_IC1277_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-sportswear-ankle-socks-3-pairs-black/A7_IC1277_ONE.html","IC1277"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_IC1281_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Sportswear Ankle Socks - 3 Pairs, Multicolour","2026-04-30T03:01:09Z","34-36","37-39","M","L","46-48","28-30","31-33",,,,,,,,,,,,"A7_IC1281_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-sportswear-ankle-socks---3-pairs-multicolour/A7_IC1281_ONE.html","IC1281"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_IC1282_ONE",,"LBP","true",,"unisex","false","Unisex Thin and Light Ankle Socks 3 Pairs, Black","2026-04-30T03:01:09Z","34-36","37-39","M","L","28-30","31-33",,,,,,,,,,,,,"A7_IC1282_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-and-light-ankle-socks-3-pairs-black/A7_IC1282_ONE.html","IC1282"
"in_stock","Adidas","Socks","adidas_lb","1620000","adidas_lb:A7_IC1283_ONE",,"LBP","true",,"unisex","false","Unisex Thin and Light Ankle Socks 3 Pairs, Multicolour","2026-04-30T03:01:09Z","34-36","37-39","M","L","46-48","28-30","31-33",,,,,,,,,,,,"A7_IC1283_ONE","https://www.adidas.com.lb/en/adidas-unisex-thin-and-light-ankle-socks-3-pairs-multicolour/A7_IC1283_ONE.html","IC1283"
"in_stock","Adidas","Socks","adidas_lb","2520000","adidas_lb:A7_IC1291_ONE",,"LBP","true",,"unisex","false","Unisex Cushioned Sportswear Ankle Socks 6 Pairs, Multicolour","2026-04-30T03:01:10Z","34-36","37-39","M","L","31-33",,,,,,,,,,,,,,"A7_IC1291_ONE","https://www.adidas.com.lb/en/adidas-unisex-cushioned-sportswear-ankle-socks-6-pairs-multicolour/A7_IC1291_ONE.html","IC1291"
