retailer_name,product_name,style_code,sku_id,competitor_name,competitor_price,competitor_sale_price,is_on_sale,discount_pct,availability,currency,colorway,category,gender_target,sizes_available,source_url,scraped_at,data_valid,raw_price_text,raw_availability_text,error_message
mikesport_lb,Adidas Samba Og Women Original Shoes Black/Off White/Gum,IH9015,,MikeSport Lebanon,179.0,,False,,in_stock,USD,Black/Off White/Gum,shoes,women,"[""38 EU""]",https://lb.mikesport.com/products/adidas-samba-og-women-original-shoes-black-off-white-gum,2026-04-05T14:24:33Z,True,Regular price $ 179,in stock,
mikesport_lb,Adidas Tokyo Women Original Shoes Purple/Off White,IH6610,,MikeSport Lebanon,159.0,,False,,in_stock,USD,Purple/Off White,shoes,women,"[""38 EU"", ""39 1/3 EU""]",https://lb.mikesport.com/products/adidas-tokyo-women-original-shoes-purple-off-white,2026-04-05T14:24:35Z,True,Regular price $ 159,in stock,
mikesport_lb,Adidas Tokyo Women Original Shoes Metalic/Black,IH6609,,MikeSport Lebanon,159.0,,False,,in_stock,USD,Metalic/Black/Off White,shoes,women,"[""38 EU"", ""39 1/3 EU""]",https://lb.mikesport.com/products/adidas-tokyo-women-original-shoes-metalic-black,2026-04-05T14:24:37Z,True,Regular price $ 159,in stock,
mikesport_lb,Adidas Superstar Led Light Ps-Boys Original Shoes Core Black/Red,IH6388,,MikeSport Lebanon,128.0,,False,,in_stock,USD,Core Black/Red,shoes,boys,"[""28 EU"", ""30 EU"", ""29 EU"", ""31 EU"", ""32 EU"", ""34 EU"", ""35 EU""]",https://lb.mikesport.com/products/adidas-superstar-led-light-ps-boys-original-shoes-core-black-red,2026-04-05T14:24:39Z,True,Regular price $ 128,in stock,
mikesport_lb,Adidas Superstar Ii Women Original Shoes Carbon/Off White,IH1628,,MikeSport Lebanon,179.0,,False,,in_stock,USD,Carbon/Off White/Silver,shoes,women,"[""36 EU"", ""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU""]",https://lb.mikesport.com/products/adidas-superstar-ii-women-original-shoes-carbon-off-white,2026-04-05T14:24:41Z,True,Regular price $ 179,in stock,
mikesport_lb,Adidas Barreda Decode Women Sportswear Shoes Clear Sky/Orange,IH1437,,MikeSport Lebanon,128.0,,False,,in_stock,USD,Clear Sky/Orange Tint,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-barreda-decode-women-sportswear-shoes-clear-sky-orange,2026-04-05T14:24:43Z,True,Regular price $ 128,in stock,
mikesport_lb,Adidas Breaknet Sleek Women Sportswear Shoes White/Sand Strata,IH1363,,MikeSport Lebanon,79.0,,False,,in_stock,USD,Off White / Sand Strata / Warm Vanilla,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-breaknet-sleek-women-sportswear-shoes-white-sand-strata,2026-04-05T14:24:45Z,True,Regular price $ 79,in stock,
mikesport_lb,Adidas Advantage Base 2.0 Women Sportswear Shoes Cloud White,IG9194,,MikeSport Lebanon,95.0,,False,,in_stock,USD,Cloud White / Silver Metallic,shoes,women,"[""36 EU"", ""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-advantage-base-2-0-women-sportswear-shoes-cloud-white,2026-04-05T14:24:47Z,True,Regular price $ 95,in stock,
mikesport_lb,Adidas Advantage Base 2.0 Women Sportswear Shoes Core Black,IG9193,,MikeSport Lebanon,95.0,,False,,in_stock,USD,Core Black / Clear Pink,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-advantage-base-2-0-women-sportswear-shoes-core-black,2026-04-05T14:24:49Z,True,Regular price $ 95,in stock,
mikesport_lb,Adidas Ultimashow 2.0 Women Sportswear Shoes Core Black,IE8904,,MikeSport Lebanon,89.0,,False,,in_stock,USD,Core Black / Champagne Met,shoes,women,"[""36 2/3 EU"", ""37 1/3 EU"", ""38 EU"", ""38 2/3 EU"", ""39 1/3 EU"", ""40 EU"", ""40 2/3 EU"", ""41 1/3 EU""]",https://lb.mikesport.com/products/adidas-ultimashow-2-0-women-sportswear-shoes-core-black,2026-04-05T14:24:51Z,True,Regular price $ 89,in stock,
